ID,GENDER,STATUS,CHILDREN,ESTINCOME,CAROWNER,AGE,CreditCard,DOB,ADDRESS_1,CITY,STATE,ZIP,ZIP4,LONGITUDE,LATITUDE
2415,F,M,1,98680.4,Y,48,8181113647284340,2/15/67,1400 NEW YORK CT,YAUCO,PR,698,0,,
2417,F,M,1,95620.3,Y,52.646667,4540585526267250,1/10/76,PSC 7 BOX 1606,HOPEWELL,NJ,8525,0,,
2419,F,M,1,66921.4,Y,70,3660477735397090,6/13/09,154 CALLE DR SALAS,LANSFORD,ND,58750,0,,
2420,F,M,1,98453.6,Y,61,2878941804363490,3/13/78,18125 W WISCONSIN AVE UNIT 101,NEW YORK,NY,10014,0,,
2422,F,S,2,57420,Y,52,2419446415614300,4/2/72,2189 ORBA DR NE,AUSTIN,TX,78746,0,,
2423,M,M,0,70000,N,55,3416328717548210,12/17/92,THREE STEEPLES METH CHURCH,HARTFORD,CT,6105,0,,
2424,M,M,2,47639.1,N,41,7638536420844590,5/16/34,PO BOX 766,CIALES,PR,638,0,,
2427,F,S,0,39461,N,22.226667,2013585938242880,12/4/68,7155 N SHORE DR,KEOSAUQUA,IA,52565,0,,
2431,M,S,1,16432.1,Y,20.92,9611642535379520,3/6/14,1750 N COLLINS BLVD STE 119,GREENWICH,NY,12834,0,,
2434,F,S,1,540.4,Y,39.213333,9237784259660530,10/12/48,548 W FAIRVIEW AVE,DIME BOX,TX,77853,0,,
2436,F,M,2,80087.7,N,41.92,7366199200000230,4/8/25,121 SPRING ST SE STE 106,AUSTIN,TX,78755,0,,
2437,F,M,2,59691.3,N,38.04,3684520595375290,6/7/28,4501 BURLING ST,BRONX,NY,10454,0,-73.923452,40.808686
2438,F,S,2,11251.1,Y,41,9824508706544380,11/6/30,5623 W 100 S,HOUSTON,TX,77082,1931,,
2443,F,S,2,3416.62,Y,22.76,2657402728977950,8/23/01,10273 N 33RD AVE,WILLARD,MO,65781,0,,
2451,F,M,1,13829.4,N,24,3534719617242320,5/11/39,186 BERESFORD CT APT G112,CORTLANDT MNR,NY,10567,0,,
2454,F,M,1,82931.3,N,64.64,4968703881461290,2/18/84,11102 PINEHURST LN,EMERSON,KY,41135,0,,
2455,F,M,2,57483.9,N,44.026667,3383953487693150,5/21/76,730 S WALL AVE STE A,STUART,OK,74570,0,,
2457,F,S,2,21274,N,45.526667,1709566970605770,12/11/62,2936 HIGHWAY 327 # 5438,CEDAR RAPIDS,IA,52411,0,,
2458,F,M,2,28267,N,30.093333,9819500814985680,4/10/63,PO BOX 23548,MAPLE RAPIDS,MI,48853,0,,
2460,F,M,2,36725.1,N,55.793333,3740987193790070,2/26/80,501 E AVENUE L,MAPLE SHADE,NJ,8052,0,,
2467,F,M,2,91861,Y,41.98,2832560041134790,11/30/17,605 W STATE ST STE 1,JEROME,ID,83338,3049,-114.508836,42.725098
2470,F,S,1,12374.9,Y,33.493333,7706376345449660,1/28/83,200 GIRARD RD,EL PASO,TX,79925,4908,-106.34411,31.79488
2471,F,M,2,69133.9,Y,26.833333,7112757622442830,2/24/99,4014 FAIRMOUNT ST APT 101,WASHINGTON,DC,20032,1653,-76.992089,38.835224
2473,F,M,2,84948,Y,29.446667,7100132082647550,8/17/05,8155 ARROYO CIR STE 1,LEVELLAND,TX,79336,0,-102.381223,33.579499
2474,F,M,2,30998.8,N,40.96,9575674224286050,1/31/72,2307 OLD HIGHWAY RD,SCHOFIELD,WI,54476,0,,
2480,M,M,2,21416.5,N,35.653333,2893331396405730,3/16/02,580 SHADY LN,MONTCLAIR,NJ,7042,0,,
2485,F,M,2,38215.9,N,30.886667,4320665830409150,9/22/88,2458 STRAIGHT ST APT 5,FAIRFIELD,IL,62837,0,-88.360047,38.381199
2487,F,M,2,49745.3,N,47.966667,7569482122016980,11/3/95,200 S BROADWAY ST STE 101,CEDAR RAPIDS,IA,52402,0,,
2490,F,M,2,98003.7,Y,26.273333,5406484984277750,2/29/48,PO BOX 612,ALPHARETTA,GA,30004,8685,,
2491,M,S,0,89142.7,N,53.693333,6070096955356410,2/11/09,202 COURTHOUSE,JOPLIN,MO,64804,0,-94.513459,37.048783
2494,F,S,0,41000,N,22,3670241550408840,7/11/51,349 N 145TH ST,SAN ANTONIO,TX,78247,0,,
2499,F,M,2,76289.2,N,48.206667,4649412743041940,3/7/65,17539 ROUTE 111 PMB 17039,OCEAN ISLE BEACH,NC,28469,0,,
2502,M,S,0,9309.57,Y,25.44,5879872469026380,6/30/08,1151 STERIGERE ST APT 29,HUALAPAI,AZ,86412,0,,
2503,F,M,1,32962.6,N,24,1321579778728250,12/21/88,5781 BRIDGE ST STE 35,FARGO,ND,58102,0,-96.795249,46.878554
2504,F,S,0,42000,N,21,7077033641421030,7/29/50,RR 2 BOX 48,HOUSTON,TX,77079,4753,,
2507,F,D,1,77726.4,N,56.72,5592832649211770,10/3/87,PSC 7 BOX 885,PARSIPPANY,NJ,7054,0,,
2508,F,S,2,35089,N,18,9044422294918440,3/9/29,PO BOX 352,HARRISBURG,MO,65256,0,,
2509,F,S,1,2800.68,N,45.673333,2070524583785960,3/15/91,3075 38TH AVE SW,SEATAC,WA,98188,0,,
2512,F,M,2,90271.6,N,44.926667,8257139504821630,12/8/52,1894 BITTER CREEK DR,SHORELINE,WA,98133,0,-122.349988,47.732446
2516,F,M,2,64816.6,Y,31.126667,4525773974872640,5/21/72,1 DEERFIELD DR,MOUNT UNION,PA,17066,0,-77.884355,40.383188
2517,F,M,2,98217.1,N,44.98,8996917153439530,6/12/12,10787 BOTKINS RD,MARICAO,PR,606,0,,
2527,F,M,2,36647.9,N,49.986667,2764008803788860,12/1/58,174 SAXON,LAVEEN,AZ,85339,0,,
2529,F,S,1,73338,N,48.246667,4864319577067060,2/5/09,RR 1 BOX 55,BRIERFIELD,AL,36066,0,,
2530,F,S,0,433.74,N,60.746667,2016647826350600,11/29/77,16090 SWINGLEY RIDGE RD STE 600,WOLFFORTH,TX,79424,7521,,
2536,F,M,0,2031.61,N,20.3,1779197179177860,8/29/59,2826 ASHBY,MORGANTON,NC,28655,0,-81.675063,35.753489
2542,F,M,0,55221,N,46,4247929131545430,4/27/83,605 FUCMON CT,SAINT ALBANS,NY,11412,0,,
2543,F,M,1,8073.11,N,47,4524634667910910,8/2/90,4396 KABY,ALICE,TX,78332,0,-98.070999,27.749042
2544,M,M,0,95448.6,Y,53.68,6149117061517540,4/15/72,1856 24TH ST SW,COLONIA,NJ,7067,0,,
2548,M,S,2,72084.7,N,55.64,8877344614457550,6/25/84,1433 BUCHANAN AVE SW,DE QUEEN,AR,71832,0,,
2549,F,S,0,42760.5,N,48,2331421490157600,7/7/69,2456 LINWOOD ST SW,DUNMORE,PA,18512,0,-75.628933,41.423178
2550,F,S,1,49072,N,52.646667,1576189569247090,10/7/75,3955 51ST ST APT 1A,GRAND RAPIDS,MI,49506,0,,
2551,F,M,0,27371.8,Y,62,4105167257850290,11/12/37,5768 JONES VALLEY DR SE,MANHEIM,PA,17545,0,,
2556,F,S,0,95786.8,Y,41,7122208020085220,4/23/62,475 E ANN ST,MOBILE,AL,36608,0,,
2558,M,S,0,90321.6,N,55.113333,3247304959644310,4/26/78,39420 LIBERTY ST STE 150 PMB 6528,OZARK,AL,36360,0,-85.630369,31.451915
2559,M,S,0,90478.6,N,54.553333,3855542045334450,1/11/25,6510 W CREEKVIEW DR,HANOVER,PA,17331,0,,
2560,F,M,2,56187,N,43,3339254677400760,9/30/16,2 WINTHROP ST,BAYONNE,NJ,7002,1953,-74.118818,40.661585
2563,F,S,1,35000,N,24.393333,4383389244427970,5/4/52,4745 BRECKENRIDGE DR NE,IOWA CITY,IA,52240,0,-91.4968,41.649447
2565,M,M,0,9780.66,N,24.546667,2874298098889320,1/29/95,2226 BARTON SKWY,HARLINGEN,TX,78552,0,,
2569,M,M,2,53010.8,N,18.84,7708386352784160,9/22/03,1204 HOLLOW CREEK DR APT 1,CLIFTON,NJ,7015,0,,
2570,M,M,0,75004.5,N,64.8,9405140187165870,6/28/04,3624 E 420 RD,FLUSHING,NY,11358,0,,
2573,M,M,0,19749.3,N,60.366667,3301423219269200,3/3/95,PO BOX 4616,HOBOKEN,NJ,7030,0,-74.040971,40.741928
2575,M,S,0,20078,N,32.846667,4489291775202090,7/6/79,900 WALKA DOG LANE,COLTON,CA,92324,0,,
2576,F,M,2,47902,N,26.033333,1151277167420890,4/15/38,1432 ABBOTT DR,AUSTIN,TX,78758,0,,
2584,F,S,1,13576.5,N,39.426667,2996553781242590,4/8/66,1 IZARRO AVE,BARNHILL,IL,62809,0,,
2586,F,M,2,42031.8,N,50.753333,1488203173938580,6/4/09,5230 WASSON RD,SPARTA,MO,65753,0,,
2595,F,S,1,13109.1,N,62.606667,3375039963834620,6/23/41,1000 AVENUE Z,BARNHILL,IL,62809,0,,
2598,M,S,0,74460.7,Y,55.34,2218369787187480,11/25/45,64 CALLE SAN MIGUEL,ALBERTVILLE,AL,35950,0,-86.220195,34.267723
2599,F,M,1,43894.5,N,40.18,3200593322547440,8/5/46,3C COMMON TRAIL,SEATTLE,WA,98144,0,-122.298785,47.584438
2600,F,S,2,28787.4,N,41.666667,6085674910154220,2/3/10,98 MORRALL CIR,TUCSON,AZ,85706,0,-110.959382,32.148277
2601,F,S,1,94278.7,Y,53.12,1640421120172800,3/10/26,HC 1 BOX 50A,FAYETTEVILLE,AR,72701,0,-94.164527,36.062768
2604,F,M,0,91708.4,N,37.293333,2004740794441740,12/18/43,403 ROUTE 44,COPAN,OK,74022,0,,
2605,F,S,0,64335,Y,19.066667,4878762773075950,9/8/72,81 GRAND ST APT 3A,HOUSTON,TX,77008,1442,,
2606,F,M,2,62061.8,Y,45.92,8344258415830020,11/14/43,235 S BYRD ST,PLAINS,PA,18705,0,,
2608,F,S,0,76142,N,32.02,1901221094143500,5/10/72,88 LEE RD,VIERA,FL,32940,0,,
2609,F,M,1,46513.5,N,30.053333,6762694128693620,6/30/06,3369 RICH ARR BLVD N,PAYSON,IL,62360,0,-91.242049,39.817333
2610,M,S,1,1765.41,N,18.766667,4393201506972790,9/28/54,1685 FM 1235,WOODRIDGE,IL,60517,0,,
2611,F,S,2,19131.1,N,56.186667,8659916209385850,9/22/15,1595 SUNNYVALE AVE APT 49,ARLINGTON HEIGHTS,IL,60005,0,,
2613,F,S,2,38280,N,33.74,2270860303486450,4/18/40,4673 DANVERS DR SE,NORTHAMPTON,MA,1060,0,-72.631579,42.315552
2617,M,M,2,28766.9,N,46.84,4002734330348780,4/23/55,1387 JIM MCCALL RD,BERRIEN SPRGS,MI,49103,0,,
2618,F,M,1,56722.8,N,60.593333,9489682798371150,3/1/79,HC 1 BOX 6681,HUNKER,PA,15639,0,,
2621,M,S,0,72928.2,N,38.733333,5791795554175610,10/8/00,PO BOX 2991,BOSTON,MA,2111,0,,
2622,M,M,2,91272.2,Y,25.033333,4047640066114470,6/26/80,4941 N STATE ROUTE 19,SHINHOPPLE,NY,13837,0,,
2627,F,S,0,73228.3,N,70,7385357860342240,1/20/33,247 TUSCARAWAS ST NE,BRONX,NY,10471,0,,
2630,M,M,1,64792.3,N,52.146667,5019247003649280,8/6/05,136 PORTER ST,MELVILLE,NY,11747,0,-73.4237,40.7802
2632,F,S,0,93322.1,Y,40.313333,7032816547145490,11/20/51,1490 W 49TH PL STE 555,GURABO,PR,778,0,,
2635,M,M,2,49910.7,Y,51.52,5686010097123900,6/19/19,39 HUDSON ST STE 402,DALLAS,TX,75237,1481,,
2645,M,M,1,92414.7,Y,45.513333,1453421556493590,10/5/26,RR 2 BOX 8203,ABINGTON,MA,2351,0,,
2647,F,S,2,14578.8,Y,60.933333,2904441130522960,2/9/67,15724 HIGHWAY 169,ADA,OK,74820,0,-96.681753,34.78692
2648,F,M,2,87578.2,Y,53.366667,3626446188501920,7/30/21,1500 KHRSES DR,GRASSY,MO,63751,0,,
2653,F,M,0,66666,N,60,3002166155218870,11/23/06,7317 HOLLY HILL DR APT 1202,BRADLEY,OK,73011,0,,
2654,M,M,1,2067.82,N,47.853333,3429811118963600,2/17/13,35 S LAUREL RD,JACKSONPORT,AR,72075,0,,
2657,M,S,0,30665.2,Y,22.88,1951582443548340,7/25/62,2260 GRAND AVE,DALLAS,TX,75217,7105,-96.680631,32.744667
2659,F,M,1,98680.4,Y,43,4174963871217700,6/15/57,1941 N 23RD AVE,NEW LEIPZIG,ND,58562,0,,
2660,M,M,0,65619.7,Y,46,3630896226202690,12/28/70,2800 COLLEGE POINT BLVD,AUSTIN,TX,78705,0,,
2661,F,M,1,95620.3,Y,46,9722833990646440,9/4/71,4212 KINGS LN,CARTHAGE,ME,4224,0,,
2662,F,S,0,85275,N,70,5075515214814480,1/17/82,775 RESERVOIR ST,MOUNT UNION,PA,17260,0,,
2663,F,M,1,66921.4,Y,55,8478219192150490,8/4/53,280 CALLE 2 PMB 16973,SACRAMENTO,CA,95841,0,,
2666,F,S,2,57420,Y,43,1954596879068670,3/2/20,420 S WILLIAMS ST,STERRETT,AL,35147,4038,,
2675,M,S,1,16432.1,Y,20.92,6954316730651800,11/22/45,PO BOX 702AK,NORTHUMBERLAND,PA,17857,0,,
2678,F,S,1,540.4,Y,39.213333,5345719235928260,12/27/24,D & B AIRCRAFT ENGINES,MANCOS,CO,81328,0,-108.289902,37.346038
2680,F,M,2,80087.7,N,41.92,9005799526744530,7/18/22,14701 28TH AVE,JEWETT,OH,43986,0,,
2681,F,M,2,59691.3,N,38.04,7453894323450760,7/21/76,2 HORSESHOE BEND RD,FORKED RIVER,NJ,8731,0,,
2685,M,S,1,37626,N,33.866667,9075645816649950,1/8/51,535AI GREENWOOD AVE SE STE 1,MC KENZIE,AL,36456,0,,
2687,F,S,2,3416.62,Y,22.76,1328764423397960,5/24/99,100 JOPLIN ST,PRESTON,MD,21655,0,,
2695,F,M,1,13829.4,N,20,7918850488258150,6/21/36,11620 RABBIT RUN RD LOT 45,HITCHCOCK,TX,77563,0,,
2698,F,M,1,82931.3,N,64.64,5152985998135400,9/20/80,243 RIDGE AVE,AUSTIN,TX,78744,0,,
2699,F,M,2,57483.9,N,44.026667,6090222694710500,8/7/95,105 W MAIN ST,BOWMAN,ND,58623,0,,
2702,F,M,2,28267,N,30.093333,5344306232257900,11/21/02,UNIT 23806 BOX 301,LEOMINSTER,MA,1453,0,,
2704,F,M,2,36725.1,N,55.793333,2549833452138240,8/29/00,1563 11TH ST NE,OXFORD,OH,45056,0,,
2708,M,S,1,94188.3,N,57.546667,2354386783847700,3/27/60,2809 E CHERRY ST,HEBBRONVILLE,TX,78361,0,,
2711,F,M,2,91861,Y,41.98,9515587005135740,2/6/25,7035 W UNIVERSITY AVE,YAUCO,PR,698,0,,
2714,F,S,1,12374.9,Y,33.493333,4312754570040070,11/12/96,12230 STATE ROUTE 160 # 11286,ENTERPRISE,AL,36330,0,-85.844511,31.306033
2717,F,M,2,84948,Y,29.446667,7456189384157440,8/30/33,337 CARR RIO HONDO DE TORRECILLAS,BROOKVILLE,PA,15825,0,,
2718,F,M,2,30998.8,N,40.96,2669784154378840,11/24/01,2662 MURRELL LN APT 30,HOUSTON,TX,77046,504,,
2730,F,M,1,14085.5,N,19,3402336041931440,4/3/53,CC27 VILLA BARCELONA,LYNDHURST,NJ,7071,0,,
2736,F,S,0,74530.8,N,63.086667,8311745825754460,9/30/42,555 W 23RD ST PH D,NEW YORK,NY,10018,5747,,
2738,F,S,0,32962.6,N,23,3272937694700850,8/3/41,11246 FALLBROOK DR RM 39A,HUALAPAI,AZ,86412,0,,
2745,M,M,1,66931.9,N,63.933333,3225951832348440,6/7/53,8610 107TH AVE SE,LYONS,KS,67554,0,-98.200038,38.346286
2747,F,M,1,42000,N,24,2323774007974500,12/26/79,190 PRIVATE ROAD 1328,PLAINFIELD,NJ,7060,2067,-74.417,40.625305
2748,F,S,0,43000,N,24,1165346486734980,2/14/35,1342 W TUCKER BLVD,READING,VT,5062,0,,
2749,F,S,0,42000,N,23,7941811262958960,1/9/01,1201 TOWN CREEK DR APT 171,EMERSON,KY,41135,0,,
2750,F,S,2,32098,N,22,5101127880375890,2/8/65,2919 FM 2814,HAMILTON,MA,1936,0,,
2751,F,S,0,77726.4,N,56.72,5566383666224910,9/3/53,198 N NW LOOP 323,LITTLE VALLEY,NY,14755,0,,
2752,F,S,2,35000,N,19,9287181114956370,6/19/94,27102 DRY CREEK RD,HUNTINGTON,NY,11743,0,,
2753,F,S,1,2800.68,N,45.673333,4010433637464250,12/29/90,620 COND PARK VIEW TER,MAYAGUEZ,PR,680,0,,
2760,F,M,2,64816.6,Y,31.126667,7365102179468490,2/12/63,26 STONE PNE,FRESNO,CA,93725,0,,
2764,F,S,0,15989.3,N,61.693333,6379635012540230,7/16/06,288 US HIGHWAY 9,MCHENRY,IL,60050,0,,
2770,M,S,1,84978.1,N,21.64,4467590344863620,11/4/34,130 SPRING LAKE RD,BOSTON,MA,2127,0,-71.052822,42.331585
2771,F,M,2,36647.9,N,49.986667,5114558825554440,10/8/18,605 N LAKE SHORE DR,DAWSONVILLE,GA,30534,0,,
2772,F,S,0,64319.2,N,41.226667,6429721513421520,2/8/83,3645 N ELM RD,PLYMOUTH,OH,44865,0,,
2773,F,S,1,73338,N,48.246667,5155585652174800,10/30/58,181 LAKE CT,HOMER,NY,13077,0,-76.17568,42.63701
2775,F,M,2,16962.2,N,45.36,7456209742149750,7/22/23,68 OVERLOEK,MAYAGUEZ,PR,680,0,,
2786,F,M,0,55221,N,48,5852610779318390,8/19/32,PO BOX 869,ORLEANS,MA,2653,0,,
2787,F,M,1,8073.11,N,52.646667,4977759113291060,4/1/88,266 ROCKY RD,DALLAS,TX,75254,1623,,
2788,M,M,0,95448.6,Y,53.68,2114420091220340,11/3/44,17 SHELLEY LN,LAKE LUZERNE,NY,12846,3125,,
2792,M,S,2,72084.7,N,55.64,9701586626601890,1/26/77,723 LINCOLN AVE,PENITAS,TX,78576,0,,
2793,F,S,0,42760.5,N,62,9403169868862170,7/14/36,2132 KENBRIDGE DR,PACIFIC GROVE,CA,93950,2262,,
2798,M,M,1,71472.9,N,41.913333,1431208267905610,8/5/28,202 US HIGHWAY 22,HOBOKEN,NJ,7030,0,-74.040971,40.741928
2800,F,S,0,95786.8,Y,57.553333,6426290170931220,5/1/99,2707 PINEDALE RD STE A,BONNIE,IL,62816,0,,
2802,M,S,0,90321.6,N,55.113333,4850470039047040,5/29/49,4633 RUTLEDGE ST SE,SYRACUSE,NY,13202,2160,-76.145042,43.040201
2803,M,S,0,90478.6,N,54.553333,3837524844861910,10/6/97,4399 CR A3900,BROWNSVILLE,TX,78520,0,-97.591565,25.973175
2813,M,M,2,53010.8,N,18.84,3205464476843580,7/15/00,461-169 LAKECREST RD,BIG PINE KEY,FL,33043,0,,
2814,M,M,0,75004.5,N,64.8,8515617939724640,7/25/80,4446 OLD BRIDGE MATAWAN RD,NAVARRE,OH,44662,0,-81.523123,40.727928
2817,M,M,0,19749.3,N,60.366667,4500027085919680,11/30/67,417 MAIN ST,WANTAGH,NY,11793,0,,
2818,M,S,1,57626.9,Y,43.906667,8830241771862700,4/8/12,MC ZOO EAST RD PMB 10008,OLATHE,KS,66062,0,,
2825,M,S,2,89459.9,N,53.28,7894660553160870,8/7/35,800 3RD AVE,BLOOMFIELD,NJ,7003,0,,
2829,M,M,0,9780.66,N,24.546667,2061273380334430,9/20/10,6810 RITA AVE,AUSTIN,TX,78758,0,,
2833,M,M,2,53010.8,N,18.84,9366135841836380,4/14/63,288 US HIGHWAY 22 STE A # 2891,JERSEY,AR,71651,0,,
2834,M,M,1,75004.5,N,64.8,6656629195931200,9/19/25,14654 OLD HIGHWAY 5,VIENNA,VA,22182,0,,
2837,M,M,0,19749.3,N,60.366667,6264644898797450,1/31/46,PO BOX 3911,COVINGTON,WA,98030,0,-122.202476,47.386649
2838,M,S,1,57626.9,Y,43.906667,7373057685441000,8/4/27,2702 E 3700 N,DURANT,OK,74701,0,,
2840,F,M,2,47902,N,26.033333,1669248682334390,4/4/62,3717 FAWN VALLEY DR APT 2056,MANAHAWKIN,NJ,8050,3243,,
2845,M,S,2,89459.9,N,53.28,5818594314330180,8/21/09,1021AV BLOSSOM HILL RD STE 30,GALATIA,IL,62935,0,,
2848,F,S,1,13576.5,N,39.426667,6567343538479990,3/1/62,618 LAKELAND E DR,CEDAR RAPIDS,IA,52404,0,,
2850,F,M,2,42031.8,N,50.753333,6579628093942440,3/4/58,48361 FORBES ST,BOONEVILLE,MS,38829,0,-88.560584,34.665456
2852,F,S,1,75397.8,Y,57.66,7436901655852490,5/9/77,18701 310TH CIR,HUNTSVILLE,AL,35801,0,-86.585312,34.733646
2854,M,M,0,92881.8,N,21.38,3875410778014700,4/1/08,50 E NORTH TEMPLE RM 1490,BRIGHTON,IL,62012,0,,
2855,M,S,2,43634.5,N,21.78,3232299590306120,10/6/85,1 MEADOWBROOK LN,BOSTON,MA,2128,0,-71.042695,42.37143
2856,F,S,0,68641.5,Y,47.98,3495496717595650,9/18/28,71 CALLE MUNOZ RIVERA,LOUISVILLE,KY,40292,2001,,
2858,F,M,1,52490.1,N,19.193333,7166231971544240,1/10/56,96 CALLE PICAFLOR,MAGALIA,CA,95954,0,,
2859,F,S,1,13109.1,N,62.606667,8321795541492210,7/26/49,3100 VALLEY VIEW BLVD,MORRIS,MN,56267,0,,
2860,M,S,1,92647.5,N,56.046667,6972726667850620,1/31/08,10120 WESTVIEW DR APT 611,TIMKEN,KS,67575,0,,
2861,F,S,2,21021.6,Y,62.753333,7016041482231380,9/8/66,11 COMPUTER DR W STE 222,EMERSON,KY,41135,0,,
2862,M,S,0,74460.7,Y,55.34,5960757562816740,8/1/06,742 MAPLE DR,LINDALE,TX,75771,0,,
2863,F,M,1,43894.5,N,40.18,2020571915210220,5/28/16,PO BOX 1377,BROCKET,ND,58321,0,,
2864,F,S,2,28787.4,N,41.666667,6689856680505580,2/28/34,PO BOX 292033,SEATTLE,WA,98103,0,-122.350139,47.690691
2865,F,S,1,94278.7,Y,53.12,6710110681104100,6/22/54,107 WASHINGTON ST,SAINT LOUIS,MO,63166,0,,
2866,F,M,0,83900.2,N,45.04,6939356490889360,2/1/84,121 BALDWIN AVE APT 2R,FARRELL,PA,16121,0,,
2867,M,M,1,13091.6,N,59.126667,1409764539194910,5/26/20,PO BOX 3181,URBANA,IL,61801,0,,
2868,F,M,0,91708.4,N,37.293333,2023864778266560,3/4/34,500 CALLE C,BROWNSTOWN,MI,48173,0,-83.246881,42.066965
2874,M,M,2,1765.41,N,18.766667,5893635626468120,12/29/12,45 LANTERN LN,CHAMPAIGN,IL,61820,0,,
2875,F,S,2,19131.1,N,56.186667,7393496287595240,8/24/67,7640 W GREENWAY BLVD APT 4A,SWAMPSCOTT,MA,1907,0,,
2879,F,S,2,6440.46,Y,61,2478237454930510,2/19/55,2576 TOWNE HOUSE DR NE,DALLAS,TX,75214,0,,
2881,M,M,2,28766.9,N,46.84,9702945087553290,11/20/54,708 HILLSBORO ST,BAYAMON,PR,959,0,,
2894,M,M,1,64792.3,N,52.146667,1411729775530410,5/12/83,3839 W UNIVERSITY AVE,BULVERDE,TX,78163,0,,
2896,F,S,0,93322.1,Y,40.313333,6688130833801680,2/9/10,3201 152ND ST,HEMINGWAY,SC,29554,0,,
2899,M,M,2,49910.7,Y,51.52,8136834760348160,12/27/63,27457 KEYS AVE,HUNTSVILLE,AL,35810,0,,
2900,M,M,0,76161.4,Y,44.573333,5985218564993600,1/16/46,100 ANDREWS DR,APO,AE,9094,3235,,
2908,M,M,2,57360.8,Y,53.253333,9414316602782730,6/5/04,7980 144TH AVE NE,MANATI,PR,674,0,,
2911,F,S,2,14578.8,Y,60.933333,2631819584404090,11/6/83,HC 74 BOX 2078,ISABELA,PR,662,0,,
2912,F,M,2,87578.2,Y,53.366667,7463183690791370,5/21/32,409 EVANS ST,BURKESVILLE,KY,42717,0,-85.362037,36.792744
2917,F,M,0,68000,N,45.486667,4947458235739150,1/12/42,3565 E 600 N,LOVELAND,OH,45140,0,,
2918,M,M,1,2067.82,N,47.853333,4583535448310550,2/2/68,10859 AIRPORT BLVD,COLLINSVILLE,OK,74021,0,,
2922,F,M,1,80000,Y,63.353333,3222313312913140,7/5/90,3803 EBONY HOLLOW PASS,CAMAK,GA,30807,2007,,
2924,F,M,2,65619.7,Y,55,4808469759773750,2/2/22,14701 JASMINE AVE,ONEONTA,NY,13820,1240,-75.065846,42.447392
2925,F,M,1,95620.3,Y,49.12,1343428965544620,5/30/97,1 MONOMOYIC WAY,WORCESTER,NY,12197,0,,
2928,F,M,1,98453.6,Y,43,3878568623227260,8/24/61,842 N HUGHES ST,RIVERTON,UT,84065,0,,
2930,F,S,2,57420,Y,47,1289726412300410,9/29/18,6694 5TH AVE N APT 1,N TONAWANDA,NY,14120,0,,
2931,M,M,0,58986.2,N,26.98,6179961108436570,5/24/63,78 PINE ST,FORKED RIVER,NJ,8731,0,,
2932,F,M,2,47639.1,N,42,4285496941727440,8/30/90,3061 W TANYA RD,EL CAMPO,TX,77437,0,-96.282111,29.177636
2935,F,S,0,39461,N,22.226667,3690780178083190,3/7/61,430 W GROVE,MATTESON,IL,60443,0,,
2939,M,S,1,16432.1,Y,20.92,3404679210484250,5/21/27,1250 OVINGTON AVE,REGO PARK,NY,11374,0,,
2942,F,S,1,540.4,Y,39.213333,8808861599992250,4/18/77,481 MANILA AVE,MURPHYSBORO,IL,62966,0,-89.331588,37.765924
2944,F,M,2,80087.7,N,41.92,5275803509143830,2/11/34,PO BOX 29560,FARGO,ND,58103,0,-96.784024,46.872293
2945,F,M,2,59691.3,N,38.04,4686326728264990,9/25/36,811AI DALLAS ST STE 1407,HANSON,MA,2341,0,-70.862022,42.0406
2946,F,S,2,11251.1,Y,61,9658953230395150,5/22/08,25 WESTCHESTER SQ FRNT 1,YAUCO,PR,698,0,,
2951,F,S,2,3416.62,Y,22.76,7267291253670440,10/31/91,18469 CALLE 16,GAINESVILLE,FL,32607,0,-82.408748,29.643582
2952,F,S,0,93454.3,Y,48.533333,8764528894929790,12/22/69,PO BOX 85,DORA,AL,35769,0,,
2960,F,M,2,11234.7,Y,49.046667,9446027557463680,3/25/23,30254 JENSEN RD E,EL RENO,OK,73036,0,,
2962,F,M,1,82931.3,N,64.64,6142245894548020,12/4/13,270 PARKS CROSSING RD,OSWEGO,NY,13126,6670,,
2963,F,M,2,57483.9,N,44.026667,6831471666507560,7/19/15,PO BOX 8738,BROOKLYN,NY,11219,0,,
2965,F,S,2,21274,N,45.526667,8082540947233510,5/5/12,344A HERITAGE VLG,EUREKA,MO,63025,0,,
2968,F,M,2,36725.1,N,55.793333,8834657654029750,4/13/22,3501 156TH ST,DALLAS,TX,75219,3304,-96.821026,32.813245
2972,M,S,1,94188.3,N,57.546667,6110645449775850,10/18/50,13856 WEST AVE,TREMONTON,UT,84337,0,,
2975,F,M,2,91861,Y,41.98,8687154729807150,7/21/02,1 CALLE PRINCIPAL APT 39,SPRING VALLEY,OH,45370,0,,
2978,F,S,1,12374.9,Y,33.493333,9708327795578760,2/28/87,10 RIVER RD,APO,AE,9094,8495,,
2979,F,M,2,69133.9,Y,26.833333,2995828216171020,5/3/65,725 LINCOLN AVE,LITHONIA,GA,30038,0,,
2981,F,M,2,84948,Y,29.446667,9546028518129140,9/28/26,800 N ALAMEDA ST STE 200,SOUTH HOLLAND,IL,60473,0,,
2982,F,M,2,30998.8,N,40.96,5840275329332060,2/25/26,2096 S 2800 E,WOLFFORTH,TX,79382,0,,
2988,M,M,2,21416.5,N,35.653333,8239202915791670,1/4/60,RR 2 BOX 76,PUEBLO,CO,81004,0,-104.621693,38.263107
